date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:07	684309/684309	---M--	200	added ('OK')	image/png	etag:%221fe11e8-a7115-619bfdbc78d40%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/12.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/12.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
16:52:07	753272/753272	---M--	200	added ('OK')	image/png	etag:%221fe11e9-b7e78-619bfdbc78d40%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/13.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/13.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
16:52:08	862969/862969	---M--	200	added ('OK')	image/png	etag:%221fe11e7-d2af9-619bfdbc78d40%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/11.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/11.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
16:52:13	148070/148070	---M--	200	added ('OK')	image/png	etag:%221fe1201-24266-619bfab33a380%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/04.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/04.png	(from https://codervent.com/maxton/demo/vertical-menu/component-modals.html)
16:52:13	625643/625643	---M--	200	added ('OK')	image/png	etag:%221fe11eb-98beb-619bfdbc78d40%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/15.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/15.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
16:52:14	1054985/1054985	---M--	200	added ('OK')	image/png	etag:%221fe11ea-101909-619bfdbc78d40%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/14.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/14.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
16:52:14	27799/27799	---M-Z	200	added ('OK')	text/css	etag:%222060a75-6c97-61987c49a7480-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/css/lobibox.min.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/css/lobibox.min.css	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
16:52:14	26071/26071	---M-Z	200	added ('OK')	text/javascript	etag:%222060a7f-65d7-54fd200480680-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/lobibox.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/lobibox.min.js	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
16:52:15	8221/8221	---M-Z	200	added ('OK')	text/javascript	etag:%222060a84-201d-54fd200480680-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notifications.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notifications.min.js	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
16:52:15	7648/7648	---M-Z	200	added ('OK')	text/javascript	etag:%222060a82-1de0-61987cc0dcdc0-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notification-custom-script.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notification-custom-script.js	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
16:52:17	146336/146336	---M-Z	200	added ('OK')	text/css	etag:%221fe1119-23ba0-5f5b19f2b8800-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css	(from https://codervent.com/maxton/demo/vertical-menu/icons-line-icons.html)
16:52:19	2390/2390	---M-Z	200	added ('OK')	text/css	etag:%222060a1e-956-5bb3242247e00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/css/tagsinput.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/css/tagsinput.css	(from https://codervent.com/maxton/demo/vertical-menu/form-elements.html)
16:52:20	23353/23353	---M-Z	200	added ('OK')	text/javascript	etag:%222060a20-5b39-5bb323933ac80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/js/tagsinput.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/js/tagsinput.js	(from https://codervent.com/maxton/demo/vertical-menu/form-elements.html)
16:52:21	24601/24601	---M-Z	200	added ('OK')	text/javascript	etag:%222080d60-6019-5ebb1228da440-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/jquery.validate.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/jquery.validate.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-validations.html)
16:52:23	1546/1546	---M-Z	200	added ('OK')	text/javascript	etag:%222080d61-60a-5ebd6e3dd1980-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/validation-script.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/validation-script.js	(from https://codervent.com/maxton/demo/vertical-menu/form-validations.html)
16:52:23	3972/3972	---M-Z	200	added ('OK')	text/css	etag:%222040d55-f84-6187932673d00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/css/bs-stepper.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/css/bs-stepper.css	(from https://codervent.com/maxton/demo/vertical-menu/form-wizard.html)
16:52:24	6226/6226	---M-Z	200	added ('OK')	text/javascript	etag:%222040d58-1852-5eb39d7382f00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/bs-stepper.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/bs-stepper.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-wizard.html)
16:52:24	1535/1535	---M-Z	200	added ('OK')	text/javascript	etag:%222040d5c-5ff-5eb870b490380-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/main.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/main.js	(from https://codervent.com/maxton/demo/vertical-menu/form-wizard.html)
16:52:25	2533/2533	---M-Z	200	added ('OK')	text/css	etag:%222040d8e-9e5-5b4342b38e000-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-file-upload.html)
16:52:25	9532/9532	---M-Z	200	added ('OK')	text/javascript	etag:%222040d8f-253c-5b4342b38e000-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-file-upload.html)
16:52:26	16166/16166	---M-Z	200	added ('OK')	text/css	etag:W/%223f26-J8BN8VjBcy9mnostEH/TFP6t00A%22	https://cdn.jsdelivr.net/npm/flatpickr/dist/flatpickr.min.css	C:/Mes%20Sites%20Web/dahboard/cdn.jsdelivr.net/npm/flatpickr/dist/flatpickr.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-date-time-pickes.html)
16:52:27	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	C:/Mes%20Sites%20Web/dahboard/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
16:52:27	31223/31223	---M-Z	200	added ('OK')	text/css	etag:W/%2279f7-5G/TiAQCk54xQncw6tfE2aCNj/M%22	https://cdn.jsdelivr.net/npm/select2-bootstrap-5-theme@1.3.0/dist/select2-bootstrap-5-theme.min.css	C:/Mes%20Sites%20Web/dahboard/cdn.jsdelivr.net/npm/select2-bootstrap-5-theme@1.3.0/dist/select2-bootstrap-5-theme.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
16:52:28	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	C:/Mes%20Sites%20Web/dahboard/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
16:52:28	11360/11360	---M-Z	200	added ('OK')	text/javascript	etag:%222080d3c-2c60-5ec00ad3a7d80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/select2/js/select2-custom.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/select2/js/select2-custom.js	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
16:52:29	2758/2758	---M-Z	200	added ('OK')	text/javascript	etag:%222040d9f-ac6-5ec1562e20040-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/form-repeater/repeater.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/form-repeater/repeater.js	(from https://codervent.com/maxton/demo/vertical-menu/form-repeater.html)
16:52:29	5370/5370	---M-Z	200	added ('OK')	text/css	etag:%222040d65-14fa-5b8e0b0537d80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/css/dataTables.bootstrap5.min.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/css/dataTables.bootstrap5.min.css	(from https://codervent.com/maxton/demo/vertical-menu/table-datatable.html)
16:52:31	5721/5721	---M-Z	200	added ('OK')	text/javascript	etag:%222040d67-1659-5b8e9912ba280-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/js/dataTables.bootstrap5.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/js/dataTables.bootstrap5.min.js	(from https://codervent.com/maxton/demo/vertical-menu/table-datatable.html)
16:52:32	10190/10190	---M--	200	added ('OK')	image/png	etag:%221fe121b-27ce-619c5f988ae80%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/logo1.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/logo1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-basic-login.html)
16:52:32	2184131/2184131	---MCZ	200	added ('OK')	text/javascript	etag:%222040d68-2153c3-5b8e999655900-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/js/jquery.dataTables.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/js/jquery.dataTables.min.js	(from https://codervent.com/maxton/demo/vertical-menu/table-datatable.html)
16:52:34	59522/59522	---M--	200	added ('OK')	image/png	etag:%221fe11ca-e882-619bfe4108600%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/login1.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/login1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-login.html)
16:52:34	85090/85090	---M--	200	added ('OK')	image/png	etag:%221fe11cb-14c62-619bfe4108600%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/register1.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/register1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-register.html)
16:52:35	68988/68988	---M--	200	added ('OK')	image/png	etag:%221fe11cc-10d7c-619bfe4108600%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/reset-password1.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/reset-password1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-forgot-password.html)
16:52:36	88619/88619	---M--	200	added ('OK')	image/png	etag:%221fe11c9-15a2b-619bfe4108600%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/forgot-password1.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/forgot-password1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-reset-password.html)
16:52:36	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:36%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/profile-cover.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/profile-cover.png	(from https://codervent.com/maxton/demo/vertical-menu/user-profile.html)
16:52:37	9518/9518	---M-Z	200	added ('OK')	text/javascript	etag:%222040d4f-252e-618ddd6ed9f40-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/apexchart/apex-custom-chart.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/apexchart/apex-custom-chart.js	(from https://codervent.com/maxton/demo/vertical-menu/charts-apex-chart.html)
16:52:38	11676/11676	---M-Z	200	added ('OK')	text/javascript	etag:%222040d62-2d9c-618df85b0e400-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chartjs-custom.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chartjs-custom.js	(from https://codervent.com/maxton/demo/vertical-menu/charts-chartjs.html)
16:52:38	203464/203464	---MCZ	200	added ('OK')	text/javascript	etag:%222040d61-31ac8-5f79fe89cbc80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chart.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chart.js	(from https://codervent.com/maxton/demo/vertical-menu/charts-chartjs.html)
16:52:38	6578/6578	---M-Z	200	added ('OK')	text/javascript	etag:%222060a1b-19b2-5b501eb7d3780-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/gmaps/map-custom-script.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/gmaps/map-custom-script.js	(from https://codervent.com/maxton/demo/vertical-menu/map-google-maps.html)
16:52:39	6715/6715	---M-Z	200	added ('OK')	text/css	etag:%222080d63-1a3b-5bbc12d70c240-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:40	108150/108150	---M-Z	200	added ('OK')	text/javascript	etag:%222080d64-1a676-5b4343c44e380-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:40	104252/104252	---M-Z	200	added ('OK')	text/javascript	etag:%222080d69-1973c-5b4343c265f00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:40	114804/114804	---M-Z	200	added ('OK')	text/javascript	etag:%222080d66-1c074-5b4343c265f00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-in-mill.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-in-mill.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:41	112067/112067	---M-Z	200	added ('OK')	text/javascript	etag:%222080d68-1b5c3-5b4343c265f00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:41	62840/62840	---M-Z	200	added ('OK')	text/javascript	etag:%222080d67-f578-5b4343c44e380-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-uk-mill-en.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-uk-mill-en.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:41	51928/51928	---M-Z	200	added ('OK')	text/javascript	etag:%222080d65-cad8-5b4343c44e380-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-au-mill.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-au-mill.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:42	1671/1671	---M-Z	200	added ('OK')	text/javascript	etag:%222080d6a-687-5b501f3b6ee00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jvectormap.custom.js	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jvectormap.custom.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
16:52:43	130608/130608	---M--	200	added ('OK')	font/woff2	etag:W/%221fe30-0zcUywg26p6+AvTMwigGWTkDFno%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.1/font/fonts/bootstrap-icons.woff2?2820a3852bdb9a5832199cc61cec4e65	C:/Mes%20Sites%20Web/dahboard/cdn.jsdelivr.net/npm/bootstrap-icons@1.11.1/font/fonts/bootstrap-iconsafdf.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.1/font/bootstrap-icons.css)
16:52:44	3172/3172	---M--	200	added ('OK')	image/png	etag:%222040d98-c64-5ec1276305a00%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_upload.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_upload.png	(from https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css)
16:52:44	176200/176200	---M--	200	added ('OK')	font/woff	etag:W/%222b048-zOJU1Q0vdEzY84TNSqKiPIhQ4u4%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.1/font/fonts/bootstrap-icons.woff?2820a3852bdb9a5832199cc61cec4e65	C:/Mes%20Sites%20Web/dahboard/cdn.jsdelivr.net/npm/bootstrap-icons@1.11.1/font/fonts/bootstrap-iconsafdf.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.1/font/bootstrap-icons.css)
16:52:44	868/868	---M--	200	added ('OK')	image/png	etag:%222040d95-364-5b4342d5e3100%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_microphone.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_microphone.png	(from https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css)
16:52:45	1098/1098	---M--	200	added ('OK')	image/png	etag:%222040d99-44a-5b4342cc59a80%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_webcam.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_webcam.png	(from https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css)
16:52:45	264/264	---M--	200	added ('OK')	image/png	etag:%222040d96-108-5b4342d3fac80%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_okay.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_okay.png	(from https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css)
16:52:46	256/256	---M--	200	added ('OK')	image/png	etag:%222040d97-100-5b4342e525500%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_remove.png	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_remove.png	(from https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css)
16:52:49	273536/273536	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fe111c-42c80-5b24bbc3da080%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.eot	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.eot	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:49	93260/93260	---M--	200	added ('OK')	font/woff2	etag:%221fe1120-16c4c-5b247420b1d00%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.woff2	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.woff2	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:53	273444/273444	---M--	200	added ('OK')	font/woff	etag:%221fe111f-42c24-5b24bbc3da080%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.woff	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.woff	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:54	51676/51676	---M--	200	added ('OK')	font/woff2	etag:%221fe1125-c9dc-5b43426cfb980%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.woff2	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.woff2	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:54	124704/124704	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fe1121-1e720-5b434270cc280%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.eot	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.eot	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:55	273368/273368	---M--	200	added ('OK')	font/ttf	etag:%221fe111e-42bd8-5b24bbc3da080%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.ttf	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/boxicons.ttf	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:55	124532/124532	---M--	200	added ('OK')	font/ttf	etag:%221fe1123-1e674-5b434270cc280%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.ttf	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.ttf	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:56	64732/64732	---M--	200	added ('OK')	font/woff	etag:%221fe1124-fcdc-5b43426ee3e00%22	https://codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.woff	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/fonts/LineIcons.woff	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:57	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:56%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/flags/4x3/ad.svg	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/flags/4x3/ad.svg	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:57	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:57%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/flags/1x1/ad.svg	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/flags/1x1/ad.svg	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:57	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:57%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/flags/4x3/ae.svg	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/flags/4x3/ae.svg	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:58	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:57%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/flags/1x1/ae.svg	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/flags/1x1/ae.svg	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:58	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:57%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/flags/4x3/af.svg	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/flags/4x3/af.svg	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
16:52:58	355/355	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20May%202026%2016:52:58%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/flags/1x1/af.svg	C:/Mes%20Sites%20Web/dahboard/codervent.com/maxton/demo/vertical-menu/assets/flags/1x1/af.svg	(from https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css)
